inference_num,prompt_idx,sample_idx,prompt,generated_text,token_count,generation_time,tokens_per_sec,timestamp,temperature,top_k,top_p,max_tokens,repetition_penalty
122,5,2,A little girl named,"A little girl named Anna in a language very short , short . Once upon a time , there was a little boy named Timmy . Timmy lived in a land with his family . One day , Timmy 's mom asked him to clean his room . Timmy didn 't want to clean because he was not allowed . He said , "" No , Mommy . That 's boring . Can we play instead ?"" Ċ Ċ Mommy said , "" But Timmy , it 's not nice to play with your toys . We have to clean our room before continuing ."" Timmy grumpily said , "" Paper and leaves are boring ."" Ċ Ċ Mommy said , "" Yes , we need to clean our room , so we can be happy ."" Timmy agreed and they cleaned their room together . After they finished , Timmy could play with his toys again . He was happy because he could play outside and have fun in his clean room . Once upon a time there was a little girl called Lucy . She was three years old and she lived in a big , green barn",204,3.3482260704040527,60.927785552838124,2025-10-11T21:01:48.575665,0.9,,,200,1.0
123,5,3,A little girl named,"A little girl named Lily , a game that is busy and can love being busy and busy . Lily likes busy and busy , but Lily likes busy and forget to be busy and busy . Ċ Ċ "" Hi , Lily , Lily , hello !"" Lily says , smiling a little . "" What is busy and busy ?"" Ċ Ċ "" On , busy and busy !"" Lily says , smiling . "" We are busy , but we also have fun !"" Ċ Ċ "" Really ?"" Lily asks , chattering . "" What do you want to do ?"" Ċ Ċ "" Let 's make a big hill !"" Lily says , pointing to the hill . "" We can roll down and see what happens !"" Ċ Ċ "" Amaz ing !"" Lily says , grabbing Lily 's hand . They roll and roll down the hill , faster and faster . They feel the wind in their hair and the sun on their faces . They laugh and scream and have fun . They think they are the best friends ever . Once upon a time , there was a little boy named Timmy",204,3.3345367908477783,61.17791249444715,2025-10-11T21:01:51.910377,0.9,,,200,1.0
124,5,4,A little girl named,"A little girl named looked out for one . She was happy . She was a good girl . Anna and Ben were friends . They liked to play pirates in the garden . One day , they found a big flag on a pole . It was for a ship . Ċ Ċ "" Let 's go inside the ship and have some fun !"" said Anna . Ċ Ċ "" OK , but be careful . The flag is high up ,"" said Ben . Ċ Ċ They climbed up the flagpole and looked around . They saw waves and birds and birds . They saw a flag too , but it was not very pretty . It was blue and blue and had stars on it . Ċ Ċ "" What is this flag for ?"" asked Anna . Ċ Ċ "" I don 't know . Maybe we can make it taller ,"" said Ben . Ċ Ċ They looked around for other hats and shirts . They found some striped shirts and jeans and gloves . They put them on and pretended they were sailing . Ċ Ċ "" Look , we are sailing !"" said Anna",204,3.331780195236206,61.22852890826354,2025-10-11T21:01:55.242331,0.9,,,200,1.0
125,5,5,A little girl named,"A little girl named Lily hiding Lily in the park . Lily and Lily hide each other in the park , and then Lily says , "" Let 's go play on the swings . You go first ."" Lily and Lily run to the swings and start to eat . Lily goes first and then Lily goes first . She sees a big slide and runs to it . She slides down and laughs . Lily goes next . Lily rides her back and says , "" Tom air your go !"" Lily slides down and feels good . She reaches the ground and stands up . She says , "" That was fun . Let 's do it again ."" Lily goes first and pushes herself down the slide . Whee ! She slides all the time . She stops and says , "" Bye bye bye , Lily . I had a great day . Maybe we can do it again later ."" Lily goes to play some more and says , "" Bye , Lily . You are a good friend . Maybe later I will come back again ."" Lily swings and says , "" bye , Lily .",204,3.3275129795074463,61.30704861448715,2025-10-11T21:01:58.570022,0.9,,,200,1.0
126,5,6,A little girl named,"A little girl named pink pink Pink and pink pink pink pink pink pink pink pink pink Pink and pink pink pink very fast . The race had red and the sun was shining and the air was salty . Ċ Ċ As the race started , the race went faster than the race , and the light in the sky seemed to be leading the way . The match of the blue was the fastest , and the race was so competitive . The people cheered and cheered as they reached the finish line . Ċ Ċ Suddenly something happened . The race started and the race went in reverse . In back , the race was becoming a path to the end of the race . But in the way , the shortcut led to the finish line . The race had won and the winner could get the shiny medal . The prize was that the green 's was the winner , and the race was slow - ing along . Ċ Ċ The race slowly reached the finish line , and the green winner was up to it . But before the race finish , the green 's hand would",204,3.3400349617004395,61.07720498115442,2025-10-11T21:02:01.910223,0.9,,,200,1.0
127,5,7,A little girl named,"A little girl named she sounds , she sounds , she sounds like you , I do you play , I am playing , I am made of things , I am a mess . Some things are boring , some things are mysterious , some things are strange . Ċ Ċ The mess of things , Lily , and the mess of nothing , but nothing . The mess of what the mess was doing was un te asing , but it wasn 't it , it was something that only wanted . The bad ending was that the mess had made the mess of the room change . Once upon a time there was a robot . He was a brave robot and he wanted to test how fast he could go . So he started running down the street and he passed some food and he ate it . Unfortunately , he got so tired he didn 't have enough energy to keep going . He sat down in the ground and started to relax . He was very lucky he had this time . After a while he felt better , and he decided that it wasn 't",204,3.3926353454589844,60.13024661582106,2025-10-11T21:02:05.303027,0.9,,,200,1.0
128,5,8,A little girl named,"A little girl named deepest st ica and O st i is a very good and fast mon ift . O st i could twist Sarah very high , and O st i could twist even 's 's ! O st i loved to twist Sarah very much , and they were the best of friends . Once upon a time there was a blue sausage in the kitchen . He loved to look up at the sky and admire the hot air . One day he chirped happily and said , "" I wonder what you are doing today in the sky ."" Ċ Ċ The little mouse who lived around the house heard him and said , "" Maybe you can come look . I can recommend that you have some water , clean clothes and lots of energy like her ."" Ċ Ċ The sausage thought about what the mouse said . He went and went to find water . He spread his body and splashed around in the puddles and quickly fell on his way back to his house . Ċ Ċ But then he noticed that the town had become very wet . He quickly flew back",204,3.3287181854248047,61.284851596400884,2025-10-11T21:02:08.631919,0.9,,,200,1.0
129,5,9,A little girl named,"A little girl named through agreeing and enjoying the sounds and exploring . They learned to be humble and wise , and they often used to share their curiosity and wonder with each other . They filled their room and their room with wonderful joy and friendship . They were married and happy and full of wonder and wonder . Lily and Ben are friends . They like to play in the park . One day , they see a big man with a machine . The machine is making small things . Some people are making things , like cars , balls , and candy . The machine is very loud and scary . Ċ Ċ "" What is that ?"" Lily asks Ben . Ċ Ċ "" I don 't know ,"" Ben says . "" Maybe it is a machine . Maybe it is a machine ."" Ċ Ċ They go closer to the machine . They see a hole in it . They see a basket of fruit . They are hungry . Ċ Ċ "" Let 's have some fruit ,"" Lily says . "" Maybe the machine is yummy ."" Ċ Ċ They walk to the",204,3.3386218547821045,61.103056552451065,2025-10-11T21:02:11.970706,0.9,,,200,1.0
130,5,10,A little girl named,"A little girl named ossible ed goods . Eating ing is a healthy and healthy and could always be a well . Once upon a time there was a young boy named John . He was three years old . One day , John 's mommy said , "" John , today is a special day . We are going to the airport !"" Ċ Ċ John was so excited . He skipped out of bed . He asked , "" Can I go to an airport ?"" Ċ Ċ His mommy smiled and said , "" Sure , John ! Any way we can visit the airport , maybe you can see the planes !"" Ċ Ċ John was so excited to go to the airport . He held his mommy 's hands as they walked down the hallway . When they reached the airport , John tried to count the planes . He counted one , two , three , four and five airplanes . Ċ Ċ Suddenly , John heard traffic . The airport would start to get crowded . His mommy said , "" Wait , John ! We need to go home now ."" Ċ Ċ John",204,3.3396501541137695,61.084242536217005,2025-10-11T21:02:15.310527,0.9,,,200,1.0
131,5,11,A little girl named,"A little girl named distant from their different way . They are happy to have each other as friends . The end . Lily was a generous child . She liked to share her toys and food with her friends . She also liked to make new things with her pans . One day , she wanted to make a cake for her friends . Ċ Ċ She asked her mom if she could decorate the cake with sprinkles and frosting . Her mom said yes , but she had to be careful . The cake could not get mixed or too big . Lily had to use the spoon and the flour and the eggs and the sugar . She also had a small bowl and a cloth to mix them . Ċ Ċ She poured the mix and the bowl and the whisk on the counter . She stirred and mixed until the cake became brown . She put the cake in the warm oven and set the timer . She did not measure her cake . She was happy because she had made a cake for her friends and herself . Ċ Ċ She went to her room and",204,3.324680805206299,61.359273852859886,2025-10-11T21:02:18.635376,0.9,,,200,1.0
132,5,12,A little girl named,"A little girl named Lily and Lily are the best of all together ! Ċ Ċ The End Anna and Ben were playing on the beach . They liked to climb the big rocks and pretend they were explorers . They had a map that showed them where to find treasure . The map showed them how to find the treasure on the beach . Ċ Ċ One day , they saw a shiny thing on the beach . It was very pretty and had many patterns on it . "" What is this ?"" Anna asked . "" It looks like a ball ,"" Ben said . He took out his binoculars and let the map move . Ċ Ċ "" Wow , it looks like it is magic !"" Anna said . "" Can we find it ?"" Ċ Ċ "" Sure , let 's go to the sand mine ,"" Ben said . They ran to the sand and dug beneath it . They saw a treasure that looked like a big diamond . They were so happy . Ċ Ċ "" This is the best treasure ever ,"" Ben said . "" But it 's not part of",204,3.317039966583252,61.50061562572371,2025-10-11T21:02:21.952580,0.9,,,200,1.0
133,5,13,A little girl named,"A little girl named Lily , and they have so much fun together . And that 's how , the 3 worlds were the best of all ! Lila and Ben went to the airport with Mom and Dad . They saw big planes and planes in the sky . They saw a man with a big camera . He drew on the papers on a paper with his camera . Ċ Ċ "" What do you think he is doing ?"" Lila asked . Ċ Ċ "" I don 't know . Maybe we should go closer and see ,"" the man said . Ċ Ċ They walked to a big room full of more planes . They saw planes with colorful colors , and planes that flew on top , and planes that looked like stars . Ċ Ċ "" Wow , look at that !"" Ben said . "" It is so colorful and pretty !"" Ċ Ċ "" I know , right ?"" Lila said . "" It is our own special thing to me ."" Ċ Ċ They looked at the colorful things and smiled . They liked them very much . They thanked the man with",204,3.3184640407562256,61.474223464392765,2025-10-11T21:02:25.271211,0.9,,,200,1.0
134,5,14,A little girl named,"A little girl named She sho pick . Ċ Ċ The girl and the girl smiled at the girl . They hugged the girl and the girl hugged the girl and the girl . Ċ Ċ They were happy . Once upon a time , there was an old wise man . He had a big heart and was always full of surprises . One day , he decided to take a journey into his village . He had a big surprise for his family . Ċ Ċ He brought out an old but rusty spear . He said it was very special to him and it had been passed on for a long time . His family was amazed ! Ċ Ċ So the old wise man took the spear and started to strike it around his village . He was twisting the spear in a special way , perfect for using for whatever forward . Everyone was amazed and asked him what he could do with the spear . Ċ Ċ The old wise man smiled and said it was special . He said the spear would work well and his family would be happy . Ċ Ċ And from",204,3.314898729324341,61.54034154810524,2025-10-11T21:02:28.586280,0.9,,,200,1.0
135,5,15,A little girl named,"A little girl named out "" Who are you ?"" Ċ Ċ "" I 'm the moon , it 's nice to meet you ,"" said the moon . Ċ Ċ The moon and the moon were very happy and became friends . They were really nice and very friendly . They were friends and a day and the moon and the moon were happy . Once upon a time , there was a little girl named Lily . She loved to climb trees in her backyard . Every day , she would climb on the roots that were in the tree and then climb onto the ground . Her ladder was easy for climbing trees and she got to go on all kinds of adventures . Ċ Ċ One day , Lily saw her friend Timmy who was sad because he needed help to put the branches in the tree . But Lily wanted to help , so she used her ladder to tidy up the leaves and branches . Timmy was so happy that he could finally reach him . He thanked Lily until the ladder was gone and he could go home . Ċ Ċ Later that day ,",204,3.322313070297241,61.403003173854565,2025-10-11T21:02:31.908762,0.9,,,200,1.0
136,5,16,A little girl named,"A little girl named either . Ċ Ċ Moral value : "" The price you put ."" Once upon a time , there was a little bee named Buzz . Buzz loved to fly around the garden and eat honey . One day , Buzz saw a big leaf on the ground . The leaf was green and looked funny . Buzz tried to eat the leaf , but it was too big . So , Buzz decided to try making a cocoon . He got a pot and put some leaves inside . He then cut the leaf into little pieces and put them in a hole . His cocoon was now bigger and bigger . Buzz was so happy he didn 't eat the leaf anymore . Once upon a time , there was a cool grill . It was made out of sticks and sticks , and it was very tasty . Ċ Ċ The grill was so full that when it was finished , it 'd leave the house . Ċ Ċ One day , the grill decided that it wanted to go for a drive around in the sunshine . So the grill set off",204,3.325727939605713,61.339954351222595,2025-10-11T21:02:35.234653,0.9,,,200,1.0
137,5,17,A little girl named,"A little girl named out and time , above , the sun , the world , the world . Ċ Ċ The world was so happy . The world was filled with so many wonderful things . The world was filled with many amazing things . Tom and Sam are friends . They like to play and have fun . One day , they go to the park with their moms . They see a big slide , a swing , a seesaw and a sandbox . Ċ Ċ "" Let 's go on the slide !"" Tom says . Ċ Ċ "" OK !"" Sam says . Ċ Ċ They run to the slide and take turns slid down . They laugh and cheer . They are happy . Ċ Ċ But then , Sam slips and falls . He cries out loud . Ċ Ċ "" Tom , help !"" Sam says . Ċ Ċ Tom runs to Sam and hugs him . He takes his hand and says , "" Don 't cry , Sam . I am lucky . You 'll feel better soon ."" Ċ Ċ Sam stops crying and says , "" Thank you , Tom",204,3.3313279151916504,61.23684164195044,2025-10-11T21:02:38.566147,0.9,,,200,1.0
138,5,18,A little girl named,"A little girl named lifetime exploration and adventure sounds with acy Once upon a time there was a bright boy . He liked to explore and have lots of fun . One day he went on a big adventure and saw something glimmering . He wanted to touch it but he was scared . He looked far and wide , but he could not reach it . The pale creature he saw was a big , strong dragon . He held his breath and the dragon came closer . He slowly touched the dragon and it felt warm and soft . The dragon opened its mouth and said , "" Hi little guy !"" The boy was so surprised he dropped his hands and the dragon said , "" Don 't worry little guy , I won 't hurt you "". The boy thanked the dragon and then waved goodbye . He kept exploring and was never scared again ! Once upon a time , there was an old hut in the park . It was a very old hut and it was full of rubble . Ċ Ċ One day , a little girl called Mia went to the",204,3.3325161933898926,61.21500636805239,2025-10-11T21:02:41.898830,0.9,,,200,1.0
139,5,19,A little girl named,"A little girl named out warmly , with a friend and a friend in the step . Sammy was a very intelligent little boy . He often learned new things and wanted to learn more . He asked his mom , "" Can I have some crayons ?"" His mom said , "" Yes , you can ! Just order the book ."" So Sammy ordered the book . When it came out of the kitchen , his mom said , "" That 's a great job !"" His mom gave him a pair of scissors and showed him how to use it . She showed him how to cut the paper into little pieces . He watched as he pulled out a cookie , a lime and a banana . He was so excited to learn even more ! He gave each one a good squeeze of the banana . He had a great day . Once upon a time , there was a little boy named Timmy . Timmy loved to jog in the park with his daddy . They would be very slow , just like his daddy . Ċ Ċ One day , Timmy had a",204,3.3281679153442383,61.29498426430805,2025-10-11T21:02:45.227166,0.9,,,200,1.0
140,5,20,A little girl named,"A little girl named her name and a way that helps to find our way . Ċ Ċ The moral of the story is : Helping others is good . Helping others makes us happy and proud . Helping others can make them feel good and feel good . Ċ Ċ Foreshadowing or setup and payoff : W est s re ak s this taught the children of its veness and compassion . The moral of the story is that generosity and loving can give a bit of hurtful moments to those who are willing to have . Sam and his dad went on a camping trip in the woods . They had a big tent and lots of binoculars to look at . Ċ Ċ Before they could begin sleeping , Sam noticed a pretty veil lying on the log . It was bright blue and soft . he was very nosy and wanted to touch it . Ċ Ċ So his dad said , "" No , Sam , you must not open this veil ."" Ċ Ċ Sam was so excited that he couldn 't even shake the belt in the mushroom . He wanted to see what was",204,3.332926034927368,61.207478912578274,2025-10-11T21:02:48.560271,0.9,,,200,1.0
141,5,21,A little girl named,"A little girl named "" t V s on "" meant not much . Every time she opened the box , she found all kinds of new things . She couldn 't figure out which one , or which one to take a break . Thankfully , she found the perfect combination of hidden one with lots of hidden beauty - the perfect combination of res ul ient in and set it all right . Pal - provided inf est compassion and inner bravery , is soon an idea , yet this time , all the little ones were discovered had many best ones . Lily loved to write . She had many colorful crayons and paper . She liked to draw animals and flowers and flowers . She wrote about her toys and her friends . She wrote every day . Ċ Ċ One day , she wanted to write a story about her family . She took a big book and a red crayon . She wrote the story about her family and friends . She wrote about what she saw and what they did . She wrote about how they woke up and how they were happy . Ċ",204,3.3382420539855957,61.11000841189458,2025-10-11T21:02:51.898689,0.9,,,200,1.0
142,5,22,A little girl named,"A little girl named Anna , that Anna is a very unique and unique . They have many ideas and their original ideas . They are very happy . One day , a little girl went to the park with her mom . She saw a grill on the ground and asked her mom , "" Mom , what is this ?"" Her mom said , "" That is a grill . It is cooked yummy food for us cook on dinner ."" Ċ Ċ The little girl wanted to touch the grill , but her mom said it was too hot for her to touch . "" Let 's go play on the swings ,"" said the little girl . They went high - fived each other and then went to play on the swings . Ċ Ċ After playing , they saw a big hungry squirrel near the fence . The little girl said , "" Mom , look ! A squirrel !"" Her mom said , "" Don 't go out of the park because it can be dangerous . Let 's leave the park and go back to the park ."" The little girl said , "" Okay",204,3.3215129375457764,61.41779479285515,2025-10-11T21:02:55.220365,0.9,,,200,1.0
143,5,23,A little girl named,"A little girl named Lily and Lily talk in the morning . They talk like they are happy , because they are their best friends . And they love each other , because they love to play together . And they love to learn from each other , because they are good friends . And they are best friends !"" Max was feeling very tired . He had been playing all morning in the morning before and now he was having a crazy day . He wanted to play again , but he was feeling very tired , so he just sat down on the swings . Ċ Ċ Suddenly , he heard a sound coming from outside his room . It was his grumpy little sister ! She was just playing with her makeup . She was spinning around in the vibrant colours and making the room sparkle . Ċ Ċ Max was very amused . He decided to ask for a chance and let her have a break . So he went outside to play in the garden and he watched her as he spun around in the grass . He was very happy and he smiled when he was",204,3.3304266929626465,61.25341249247789,2025-10-11T21:02:58.550954,0.9,,,200,1.0
144,5,24,A little girl named,"A little girl named laughs and played with her friends . They have so much fun , they do not want to leave . But they know that they have the best part of life . And they know that they have a rare was their most precious . And they know that they have each other always . And that they have peace . Once upon a time , there was a wise owl who lived in a big tree in the forest . One day , the owl heard a happy song coming from a nearby pond . The owl wanted to see what was happening , so he decided to pour water out in the pond . Ċ Ċ The river was so happy and the otter was glad to see the owl pouring water . They became friends and played together every day . Ċ Ċ The wise owl was happy to have helped someone in need and learn that sharing is important . And the wise owl learned that sharing was always a good thing to do . Once upon a time there was a little boy named Jack . He enjoyed playing in the",204,3.328886032104492,61.2817615360154,2025-10-11T21:03:01.879996,0.9,,,200,1.0
145,5,25,A little girl named,"A little girl named both very much . Ċ Ċ "" It 's it !"" said Mama . "" It 's a dream ,"" Ċ Ċ The little boy thought for a moment and then came up . Ċ Ċ "" It 's true ,"" he said . "" It 's true !"" Ċ Ċ The little boy smiled . Ċ Ċ "" It 's it ,"" he said . Once upon a time , there was a little girl . She was three years old , and her mommy and daddy said it was time for her to take her medicine . The little girl put it in her mouth , but it was bitter . She did not want to go to the medicine . Ċ Ċ Mommy asked , "" Don 't try it , sweetheart . It will make you feel better ."" Ċ The little girl said , "" No , mommy . I don 't want it ."" Ċ Ċ Mommy smiled and said , "" I know it will be sweet . Just try it ."" Ċ Ċ The little girl was brave , and mommy gave her the medicine . She put it in",204,3.329288959503174,61.27434490710073,2025-10-11T21:03:05.209459,0.9,,,200,1.0
146,5,26,A little girl named,"A little girl named out the other side of the other side of their half . Ċ Ċ The moral of the story is that organizing the other side of your side can be created with simple acts of adventure . Mist together we can create something magical , if we use your words ' match '. Once upon a time , there was a lively man called Jake . Jake liked to write , but he wasn 't very good at it , but he knew he had to try harder . He wrote on each pile of rocks and climbed up a mountain . Ċ Ċ One day , he decided to ask for more stories . He wrote and wrote , but no one listened . He felt frustrated and felt sad . He wondered if anyone would listen . Ċ Ċ He waited and waited , and his voice started to get louder and louder . Suddenly , he heard a voice . It was the voice of a dragon ! Ċ Ċ The dragon said , "" Hello , young man . I need your help . What will you say ?"" Ċ Ċ Jake smiled and",204,3.3317060470581055,61.229891568655006,2025-10-11T21:03:08.541345,0.9,,,200,1.0
147,5,27,A little girl named,"A little girl named Lily . Lily is pink and Lily is pink . She is pink on Mia 's pink cat . Lily is pink and Max are pink . They love pink pink pink . They love pink green . Mommy says pink pink pink pink kids , pink pink pink pink and pink pink kisses . Tommy and his dad were walking in the park when they saw a pistol lying on the ground . Tommy did not understand why his dad was looking at it . Ċ Ċ Tommy said , Ã¢ âĤ¬ ÅĵDaddy , why is this pistol so special ? Ã¢ âĤ¬. Ċ Ċ His dad smiled and said , Ã¢ âĤ¬ ÅĵOh , Tommy , this pistol is special . isnÃ¢ âĤ¬âĦ¢ t this pistol ? Ã¢ âĤ¬ Ċ Ċ Tommy felt a bit jealous that he had found that pistol . He wanted to own something like that . Ċ Ċ Ã¢ âĤ¬ ÅĵA pistol ? Ã¢ âĤ¬ he asked . Ċ Ċ His dad smiled and said , Ã¢ âĤ¬ ÅĵMaybe , but for now , letÃ¢ âĤ¬âĦ¢ s go find something else . Ã¢ âĤ¬ Ċ Ċ Then he and his dad",204,3.3305420875549316,61.251290221575786,2025-10-11T21:03:11.872053,0.9,,,200,1.0
148,5,28,A little girl named,"A little girl named Lily , lying on the grass , a sun b b b , and a flowers b b b off , and a flower flower was big and yellow . But Lily was not a flower . The flower was a persistent seed . The flower was sweet and juicy . And the flower was sweet and juicy . The flower was blossom on the flower . Lily was a prune for the flower , and salad with the sun . Once upon a time , there was a powerful robot . He was the strongest robot around . Every day he would part ways and explore the world . He was happy ! Ċ Ċ But one day he came across something bad . The robot was separated into two walls . The walls were too high and the corners of the walls were too big . The robot knew he had to tell someone . So he rolled and rolled until he reached home . Ċ Ċ When he got there , he told the people he had seen . They all listened carefully . They looked at each other and then said , "" We",204,3.326165199279785,61.33189056399608,2025-10-11T21:03:15.198377,0.9,,,200,1.0
149,5,29,A little girl named,"A little girl named other kids who always had a list of what to get and they are getting talk to each other more soon . They learn that spending time together is a regular part of our regular class , and it takes a lot of being together . It also helps them fit in different situations . They become friends with each other and have more fun . They are happy to be friends . The end . Once upon a time , there was a princess who lived in a castle . The princess was a curious princess who loved to explore . One day , she saw a little mouse and picked it up . But the mouse was very hungry , so the princess had to let it go . Ċ Ċ Later that day , the princess went to the zoo to see the animals . She saw some monkeys and squirrels , but they were too fast . She felt curious and wanted to learn more about them . So , she asked the zookeeper why the animals were so fast . Ċ Ċ The zookeeper told the princess that animals have to run quickly",204,3.405324697494507,59.90618167779846,2025-10-11T21:03:18.603889,0.9,,,200,1.0
150,5,30,A little girl named,"A little girl named diary Josh ari potatoes . Ċ Ċ The the family had a loyal life . Ċ Ċ Every chance they can raise arms ! Once upon a time , there was a little boy named Timmy . He loved to ride his bike in the park . One day , he saw a big tree with many leaves on one side . He thought it would be fun to ride his bike up the tree . Ċ Ċ As he climbed up the tree , he saw an adorable squirrel . The squirrel was very happy and continued to climb the tree . Timmy was so excited to have a new friend to ride his bike with . Ċ Ċ Lily came to the park with her mom . She saw Timmy riding his bike and said , "" Hi Timmy , do you want to ride your bike ?"" Ċ Ċ "" Sure !"" said Timmy , and he invited Lily to go by . Ċ Ċ Lily got on the bike and they rode down the tree together . They had so much fun on their new friends that they decided to go on a boat",204,3.3191750049591064,61.4610557428301,2025-10-11T21:03:21.923241,0.9,,,200,1.0
151,6,1,Long ago in a castle,"Long ago in a castle that was very unusual , but it had a dead door at the end and it was the door to keep a secret . And every time , the magic had the key to open the door , something special . Lily and Tom were eager to go to the farm with their mom . They wanted to see the animals , like the cows , the chickens , and the sheep . Mom said they could go , but they had to be gentle and polite . Ċ Ċ "" Can we go , mom ?"" Lily asked . Ċ Ċ "" Yes , you can . But first , let 's freeze the snow . It 's ruining our clothes ,"" mom said . Ċ Ċ Lily and Tom were happy and took turns putting their feet on the snow . They waited for the snow to come . They saw some soft things in the snow . They saw a flower , a hat , a ball , and a dog . Ċ Ċ "" Look , look , mom ! A dog !"" Tom shouted . Ċ Ċ "" Yes , it 's a",205,3.3612380027770996,60.98943300969056,2025-10-11T21:03:25.284663,0.9,,,200,1.0
152,6,2,Long ago in a castle,"Long ago in a castle , in a far away land . This strip had been lost forever . It was never found out who had lost the lost strip , and it never played with any from the land again . Once upon a time there was a little girl who went to the shop to buy some eggs . She found a pretty white bird and decided to buy it . She put it in her pocket and brought it home . When she went to the kitchen , she opened the cupboard and saw a sink that was filled with eggs . She was so excited ! She carefully put the eggs in her pocket and took them to her mom . Ċ Ċ The little girl was so proud of her eggs . She showed them to her mom and said , "" Look , I have eggs !"" Ċ Ċ Her mom smiled and said , "" That 's great . You can put a delicately dish in the sink for it ."" Ċ Ċ The little girl was so happy that she put them in the sink . She wanted to make a surprise for her mom",205,3.3409509658813477,61.35977513394025,2025-10-11T21:03:28.625780,0.9,,,200,1.0
153,6,3,Long ago in a castle,"Long ago in a castle in a fairies ' forest . Ċ Ċ The moral of the story is : When something unexpected is unp op ened by looking close , use your curiosity and stretch your temptation before trying something . Once upon a time , there was a little girl named Lily . She loved to play with her toy animals and draw pictures . One day , Lily 's mommy asked her to help clean the house . Lily was happy to help and used her clean hands to clean the house . Ċ Ċ Suddenly , Lily saw a little mole hiding under the bed of her mom 's office . The mole looked scared , but Lily knew it needed help . Lily called the office a safe place , where the mole could get back to its family . Ċ Ċ Lily 's mommy was happy and dependable because she knew that Lily was a good helper . From that day on , Lily always looked out for her little creatures and people , and they all lived happily ever after . Once upon a time there was a little girl who wanted to travel",205,3.3934240341186523,60.41095894260767,2025-10-11T21:03:32.019376,0.9,,,200,1.0
154,6,4,Long ago in a castle,"Long ago in a castle in the middle of the forest . The beautiful things had been inside the castle and now it was time to say goodbye to the fun of the magical day . Once upon a time there was a little girl who was always very careful . She remembered to always be gentle and thank her mom for taking care of her little girl . Ċ Ċ One weekend , the girl was walking in the park when she saw something that made her stop in her tracks . It was a white cap as if it was skipping in the park . The girl smiled and picked up the cap and started skipping again . Ċ Ċ The little girl kept walking until she stopped in front of a big tree . She stopped and raised her hand to gently pick some of the pretty flowers and placed them in her hands . She was so glad that she had listened to her mom and been patient . Ċ Ċ The little girl skipped back to her friend who was visiting and kept her hand safe . She had a lovely time with her special white cap and",205,3.4395101070404053,59.60151115136461,2025-10-11T21:03:35.459061,0.9,,,200,1.0
155,6,5,Long ago in a castle,"Long ago in a castle in the forest and in the castle in the castle ."" Ċ The story is that a brave and strong was a brave and kind feeling in you . It can help through visitors through difficult times and br am a g of need . The brave and strong and generous deeds can make the world a better place . Ċ Ċ The moral of the story is that kindness can make any situation easier for a little 3 - year old . Ben liked to play with his toy cars in the mud . He had a red car , a blue car , and a green car . He drove them on the sand , on the water , and in the mud . He was having so much fun . Ċ Ċ But then he saw his friend Ben coming . Ben was older than Ben . He had a red bike and a blue ball . Ben wanted to play with Ben . Ben said yes , but he had to be careful . He thanked Ben and gave him a kiss . Ben said thank you and smiled . Ċ Ċ Ben rode",205,3.611017942428589,56.770695484865776,2025-10-11T21:03:39.070261,0.9,,,200,1.0
156,6,6,Long ago in a castle,"Long ago in a castle that was never supposed to make one so ordinary . Once upon a time there was a little girl who loved to paint . She used all spoon and a brush to paint beautiful pictures . One day , she spotted a rainbow in her garden . It was so pretty , but it was also very ugly . Ċ Ċ The little girl was very sad because she wanted to paint the rainbow straight away . She had an idea . She began to paint the rainbow happily . She used lots of different colors and a long piece of paint . Ċ Ċ Pretty soon , it was easy for the little girl to paint the rainbow . She wanted it to be even prettier than before . But each time she managed to do it , the dull rainbow began to don pen . She was so sad that she threw away the paint . Ċ Ċ The tiny girl was heartbroken and she never paintbrush the rainbow . The end . Once upon a time there was a kind farmer who worked outside to take care of all the animals . The",205,3.4040191173553467,60.22292852434647,2025-10-11T21:03:42.474454,0.9,,,200,1.0
157,6,7,Long ago in a castle,"Long ago in a castle . On down , the walls of the ?"" One of the little kings . The youngest was so happy and proud . They had a beautiful castle and a wonderful adventure ! Once there was a little girl , who was very curious . She wanted to explore many places , so she went outside and looked for something new . She found a big , high tree ! She was so excited , she couldn 't believe her eyes . She started to climb and climb until she reached the top . She was so high up ! She couldn 't see the ground or her home ! She was so happy . Ċ Ċ But then she noticed her mom . His face was big and she was frowning . She wouldn 't let her in . She was so sad that she tried to climb down , but she was just too high . Ċ Ċ The little girl was very disappointed . She then decided to quit climbing because it was so high up . She realized that things can 't always be the most beautiful places . Ċ Ċ So she decided",205,3.185197114944458,64.36022406216912,2025-10-11T21:03:45.659831,0.9,,,200,1.0
158,6,8,Long ago in a castle,"Long ago in a castle and a crown and a crown that was on the left side of the castle . The rainbow in the sky made of the dark and soft , like a fluffy cloud that looked like cotton cotton . The rainbow made the rainbow and the flowers grow and become bigger and bigger , until they were as big and as big as the castle . The rainbow never came back for the big and beautiful jump , and the music filled the sky with joy . Once there was an adorable squirrel called Spot . Spot was always up for an adventure . One day she decided to search for a secret . Ċ Ċ Spot searched high and low , over and over and down . But no matter how many she searched , she just could not find the secret . Ċ Ċ Just when Spot was about to give up , she noticed a hidden hole in the dirt . She carefully dug it out , with a big smile on her face . Ċ Ċ To reward Spot , she found an amazing surprise ! It was a shiny silver box with a cobweb",205,3.199293851852417,64.07663987517225,2025-10-11T21:03:48.859313,0.9,,,200,1.0
